Firma Adı;Bölge;Sektör;Detay URL
FROHLİNE PVC PROFİL SAN.VE  TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5525.html
FULTEKS İPLİK GIDA SAN. VE TİC. A.Ş.;1.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5281.html
GAMA RECYCLE SÜRDÜRÜLEBİLİR TEKNOLOJİLER A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4070.html
GAMA RECYCLE SÜRDÜRÜLEBİLİR TEKNOLOJİLER A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4071.html
GAZALİNE TEKSTİL SAN VE TİC. A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2963.html
GAZDAŞ GAZİANTEP DOĞALGAZ DAĞITIM A.Ş.;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4625.html
GAZİ İPLİK SAN.VE TİC.LTD.ŞTİ.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2229.html
GAZİANTEP AKTİF ÇATI İZOLASYON İNŞ. SAN. VE TİC. LTD. ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5216.html
GAZİANTEP BÜYÜKŞEHİR BELEDİYE BAŞKANLIĞI;5.Bölge-Dülük;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5788.html
GAZİANTEP CAM SAN.TİC.LTD.ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2569.html
GAZİANTEP GÜVEN BOYA İNŞ. YAPI MALZ.SAN. VE TİC.LTD.ŞTİ.;3.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3192.html
GAZİANTEP YTONG SAN.A.Ş.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2409.html
GAZİKENT HİDROLİK PNÖMATİK SAN. VE TİC. LTD. ŞTİ.;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5808.html
GAZİKENT HİDROLİK PNÖMATİK SAN. VE TİC. LTD. ŞTİ.;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5809.html
GAZİŞEHİR MAKİNA TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4750.html
GEC KİMYA GIDA TURİZM VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1618.html
GEÇİT MAKİNA GIDA PLASTİK SAN. VE TİC.LTD.ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3425.html
GEÇİT MAKİNA GIDA PLASTİK SAN. VE TİC.LTD.ŞTİ.;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5346.html
GENERAL TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1426.html
GENERAL TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2899.html
GFB BIÇAK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4715.html
GİZEM İPLİK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/845.html
GLOBAL HALI SANAYİ VE TİCARET LTD.ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1501.html
GMT PLASTİK DEMİR ÇELİK İNŞ. SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4205.html
GOLD PELET CİPS GIDA SANAYİ VE TİCARET LTD.ŞTİ.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5580.html
GOLDEN ŞEKERLEME İHTİYAÇ MADDELERİ VE GIDA SAN. TİC. LTD. ŞTİ.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3249.html
GONCA GÜZELBEY AKSOY;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1934.html
GÖK-AY GERİ DÖNÜŞÜM SAN. VE TİC. LTD. ŞTİ.;2.Bölge;GERİ DÖNÜŞÜM;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4437.html
GÖKÇEM GROUP DANIŞMANLIK SAN. VE TİC. A.Ş.;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5352.html
GÖRAL İPLİK SAN. VE TİC. LTD. ŞTİ.;2.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5514.html
GÖRGÜLÜ KARDEŞLER TUZ NAKLİYE OTOMOTİV İNŞAAT MADEN ODUN KÖMÜR SAN. VE TİC. LTD. ŞTİ.;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3880.html
GÖRGÜLÜ KARDEŞLER TUZ NAKLİYE OTOMOTİV İNŞAAT MADEN ODUN KÖMÜR SAN. VE TİC. LTD. ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4757.html
GÖYMEN DIŞ TİCARET VE SANAYİ A.Ş.;2.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1548.html
GÖYMEN FOOD GIDA SAN. VE TİC. A.Ş.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1168.html
GÖYMEN FOOD GIDA SAN. VE TİC. A.Ş.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1384.html
GÖYMEN FOOD GIDA SAN. VE TİC. A.Ş.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1386.html
GÖYMEN FOOD GIDA SAN. VE TİC. A.Ş.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1279.html
GÖZDE PLASTİK AMBALAJ SANAYİ TİCARET A.Ş.;2.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1725.html
GÖZELİ UN YEM GIDA SAN. VE TİC. LTD. ŞTİ.;4.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4782.html
GRAND HALI TEKSTİL SAN.VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/551.html
GRAND HALI TEKSTİL SAN.VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/786.html
GREEN LİFE BİO POLİMER SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4816.html
GREENNUT KURUYEMİŞ SAN. İÇ VE DIŞ TİC. LTD. ŞTİ.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4699.html
GÜLBEN KILIÇ;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5436.html
GÜLDEM KİMYA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/212.html
GÜLER SENTETİK ÇUVAL TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/23.html
GÜLER SENTETİK ÇUVAL TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3719.html
GÜLLÜOĞLU YAPI SAN. VE TİC. LTD. ŞTİ.;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4357.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2759.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2761.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2762.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2763.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2764.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2765.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;1.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4517.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;1.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4518.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;1.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1109.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/589.html
GÜMÜŞ TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1419.html
GÜMÜŞOĞLU TEKSTİL SANAYİ VE TİCARET A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3437.html
GÜMÜŞOĞLU TEKSTİL SANAYİ VE TİCARET A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4739.html
GÜMÜŞOĞLU TEKSTİL SANAYİ VE TİCARET A.Ş.;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5120.html
GÜMÜŞOĞLU TEKSTİL SANAYİ VE TİCARET A.Ş.;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5121.html
GÜMÜŞOĞLU TEKSTİL SANAYİ VE TİCARET A.Ş.;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5103.html
GÜN ALP İNŞAAT NAKLİYAT TAAHHÜT SAN. VE TİC. A.Ş.;4.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5701.html
GÜNAY BAKLİYAT SAN. VE TİC. LTD.ŞTİ.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1111.html
GÜNAY ENDÜSTRİYEL KİMYA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3630.html
GÜNAY MAKİNA;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5345.html
GÜNAY MAKİNA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3021.html
GÜNAY MAKİNA SAN. VE TİC. LTD. ŞTİ.;2.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5686.html
GÜNAY MAKİNA SAN. VE TİC. LTD. ŞTİ.;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5367.html
GÜNEY MASURA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2903.html
GÜNEY RULMAN OTO. TİC. İTH.İHR.LTD.ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5402.html
GÜNEYDOĞU CAM SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3438.html
GÜNEYDOĞU GALVANİZ ENERJİ METAL İNŞAAT TAAHHÜT SAN.VE TİC. LTD.ŞTİ;4.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/742.html
GÜNEYDOĞU VIP ELEKTRİK İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5603.html
GÜNMAK GÜNEY DEĞİRMEN MAKİNA VE HELEZON SAN.TİC.LTD.ŞTİ;4.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/808.html
GÜNTEKS ELYAF TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3968.html
GÜR İPLİK SAN. VE TİC. A.Ş.;1.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3831.html
GÜR İPLİK SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3132.html
GÜR İPLİK SAN. VE TİC. A.Ş.- ADİL ELBİSTAN;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4695.html
GÜRELMAK MAKİNA SAN.TİC.LTD.ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/384.html
GÜRTEKS İPLİK SAN VE TİC.A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3062.html
GÜRTEKS İPLİK SAN VE TİC.A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2167.html
GÜRYÜN TEKSTİL SAN.VE TİC.A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1469.html
GÜVEN BİRLİK DEPOLAMA VE ANTREPO TİC. LTD. ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5551.html
GÜVEN GIDA SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1638.html
GÜZEL GIDA MADDELERİ İTH.İHR.SANAYİ VE TİCARET LTD.ŞTİ.;3.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2348.html
GZ GIDA MAKİNALARI ÜRTM. İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4164.html
H.MEHMET GÜRSEL;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5560.html
HAK MAKARNACILIK GIDA SAN. TİC. A.Ş.;1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/994.html
HAKAN TEKSTİL SAN.VE TİC. LTD.ŞTİ.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2530.html
HAKAN TEKSTİL SAN.VE TİC. LTD.ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4200.html
HAKPA TEKSTİL PAZARLAMA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/394.html
HALISAN ELYAF İPLİK TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4144.html
HALISAN TEKSTİL SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3138.html
HALISAN TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/353.html
HALİL ARICI;5.Bölge-Göksüncük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/108.html
HALİL DEMİR;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5368.html
HALİL İBRAHİM DEMİR;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5238.html
HALİLOĞLU GOLD SENTETİK AMBALAJ SAN. VE TİC. LTD. ŞTİ.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2865.html
HALİLOĞLU GOLD SENTETİK AMBALAJ SAN. VE TİC. LTD. ŞTİ.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4086.html
HANİFİ ÖZDEMİR;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5662.html
HARATOĞLU PEN SANAYİ VE TİCARET LTD.ŞTİ.;2.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2716.html
HAS SENTETİK DOKUMA SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/527.html
HAS SENTETİK DOKUMA SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3443.html
HASAN AKMELEK;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5107.html
HASAN AKMELEK;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5108.html
HASAN AKMELEK;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5109.html
HASAN DAĞ;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5630.html
HASAN DAĞ;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5633.html
HASAN DAĞ;3.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5607.html
HASAN GÜMÜŞBURUN;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2331.html
HASAN GÜMÜŞBURUN;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2334.html
HASAN KOLUKISA(ÖZCAN KOLUKISA);1.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/957.html
HASIRCI TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2637.html
HASIRCI TEKSTİL SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2647.html
HASMERT GIDA MADDELERİ SANAYİ VE TİCARET A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4413.html
HASMERT GIDA MADDELERİ SANAYİ VE TİCARET A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3332.html
HASRAF METAL İNŞ. MALZ. SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4242.html
HATEM TEKSTİL SAN.VE TİC.A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2149.html
HATİCE ŞAHİN;2.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4440.html
HAYRİ HARPUTLUOĞLU;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5495.html
HB HAMMİKO HİJYEN ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3045.html
HCZ TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4556.html
HEMAKS MAKİNA SANAYİ VE TİCARET A.Ş.;3.Bölge;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3121.html
HİA AKTAŞ TEKSTİL HİJYEN SAĞLIK VE GIDA ÜRÜNLERİ SAN. TİC.LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5358.html
HİKMET ZENGİN;2.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1845.html
HİLAL SENTETİK DOKUMA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/19.html
HİLAL SENTETİK DOKUMA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5217.html
HİLMİ ÖZYAZGAN;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5816.html
HİTAP AHŞAP MOBİLYA SAN.İTH.İHR.TİC. LTD.ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2282.html
HMK İÇ VE DIŞ TİCARET LTD. ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/415.html
HNR NİLÜFER İNŞAAT VE ENDÜSTRİYEL MUTFAK SAN.VE TİC. LTD. ŞTİ.;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4096.html
HONCOVER TEKSTİL İNŞAAT VE ENERJİ TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4473.html
HÜNER NANO TEKSTİL SAN. A.Ş.;5.Bölge-Aktoprak;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4204.html
HÜSEYİN KESKİN;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4438.html
HÜSEYİN SENİH FAKILI;2.Bölge;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1924.html
IŞIK AHŞAP PROFİL LOJİSTİK SAN. VE TİC. A.Ş.;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1374.html
IŞIK AHŞAP PROFİL LOJİSTİK SAN. VE TİC. A.Ş.;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1375.html
IŞIK AHŞAP PROFİL LOJİSTİK SAN. VE TİC. A.Ş.;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1376.html
IŞIN PANEL İMALATI SAN.VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3449.html
İBRAHİM HALİL AKPINAR;2.Bölge;GERİ DÖNÜŞÜM;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1644.html
İBRAHİM HALİL DEMİRCAN;4.Bölge;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/884.html
İHSAN OKUR;1.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1174.html
İKİZCELİ İNŞAAT MÜTEAHHİTLİK VE TAAHHÜT SAN. VE TİC. LTD.ŞTİ.;5.Bölge-Göksüncük;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5805.html
İKRA İÇ VE DIŞ TİC.LTD. ŞTİ.;5.Bölge-Dülük;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/193.html
İLHAN DURAN;3.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2666.html
İLKAS SAĞLIK ÜRÜNLERİ A.Ş.;5.Bölge-Göksüncük;KİMYA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5057.html
İLKE AMBALAJ SAN. VE TİC. A.Ş.;4.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/864.html
İMAM HÜSEYİN BİLİCİ - BİLİCİ İNŞ. MÜT. TAŞ. TAR. GIDA HAYV. SAN. VE TİC. LTD ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5343.html
İMAM KAYALI OĞULLARI OTOMOTİV TİC.VE SAN.A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1431.html
İMAM KAYALI OĞULLARI OTOMOTİV TİC.VE SAN.A.Ş.;2.Bölge;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1432.html
İMZA HALI TEKSTİL GERİ DÖNÜŞÜM TOPLAMA VE AYRIŞTIRMA SAN.TİC.LTD.ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/263.html
İMZA HALI TEKSTİL GERİ DÖNÜŞÜM TOPLAMA VE AYRIŞTIRMA SAN.TİC.LTD.ŞTİ.;5.Bölge-Dülük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4215.html
İNAL PLASTİK SAN.VE TİC.A.Ş.;2.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1971.html
İNCİ AGRO KURUYEMİŞ İTH. İHR. SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;GIDA;https://www.gaosb.org/tr/osb-firmalari/firma-detay/107.html
İNCİ TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/508.html
İNGEÇ METAL PROFİL SAN.TİC.LTD.ŞTİ.;5.Bölge-Dülük;MAKİNE-METAL;https://www.gaosb.org/tr/osb-firmalari/firma-detay/287.html
İNPER PERLİT İNŞAAT SANAYİ VE TİCARET LTD. ŞTİ.;3.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3051.html
İNTER KİMYASAL ÜRÜNLER A.Ş.;4.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5071.html
İNTER KİMYASAL ÜRÜNLER A.Ş.;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5070.html
İNTER KİMYASAL ÜRÜNLER A.Ş.;4.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5072.html
İNTER KİMYASAL ÜRÜNLER A.Ş.;4.Bölge;PLASTİK-AMBALAJ;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5069.html
İNTRO GAYRİMENKUL A.Ş.;1.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4999.html
İNTRO GAYRİMENKUL A.Ş.;1.Bölge;;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4997.html
İNTRO GAYRİMENKUL A.Ş.;2.Bölge;DİĞER;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5902.html
