firma_adi;adres;telefon;website;domain
DİAGRAM OTOM. HIRD.SAN.TİC. LTD. ŞTİ.;Esatpaşa Mah. Aşık Veysel Cad. No:103/5 ATAŞEHİR İSTANBUL;+90 (216) 317-5444;http://mycarotomotiv.com;mycarotomotiv.com
DİAGRAMMA OTOMOTİV DIŞ TİCARET LTD. ŞTİ.;KONAK MAH. BARIŞ(120) SOK. OFİS ARTI NO:3/12 YUMURTALIK BURSA;+90 (224) 000-0000;;
DİCA İŞ MAKİNELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ÜÇEVLER MAH. BAYRAKTEPE SK. NO:1/12 YUMURTALIK BURSA;+90 (224) 000-0000;;
DİCLE OTOMOTİV SAN. TİC. LTD. ŞTİ.;ELAZIĞ YOLU ÜZERİ 4.KM NO:238 MERKEZ DIYARBAKIR;+90 (412) 000-0000;;
DİESEL MARKET OTOMOTİV SAN. VE DIŞ TİC. LTD. ŞTİ.;AKSARAY MAH. KOÇİBEY SOK. YÜKSEL İŞ HANI NO:23/31 FATİH İSTANBUL;+90 (212) 000-0000;;
DİETECH STANDART KALIP ELEMANLARI SAN.TİC.A.Ş.;"23 NİSAN MAHALLESİ,ATA BULVARI 241.SOK.GİZEMLER 2 PLAZA NO:20 YUMURTALIK BURSA";+90 (224) 441-2881;;
DİGİTALİCAL TEKNOLOJİ SİSTEMLERİ TİC. LTD. ŞTİ.;SOĞANLIK YENİ MAH. BALTACI MEHMETPAŞA SK. HELENIUM TVIS A BLOK NO:1-1/61 KARTAL İSTANBUL;+90 (216) 766-5393;http://digitalical.com;digitalical.com
DİJİTAL E-TİCARET OTOMOTİV SAN. VE TİC. A.Ş.;BAHÇEKAPI MAH. 2503 CAD. NO:4/6 ETİMESGUT ANKARA;+90 (312) 000-0000;http://www.teklifverirmisin.com;teklifverirmisin.com
DİJİTAL PARÇA PLATFORMU SATIŞ VE TİC.A.Ş;YEŞİLCE MAH. DALGIÇ SOK NO:3 K:1 KAĞITHANE İSTANBUL;+90 (212) 942-4003;;
DİKDURAN OTOMOTİV SAN.VE TİC.LTD.ŞTİ.;7412 SOKAK NO. 123/4 NO.125 PINARBAŞI ÇAY İZMİR;+90 (232) 000-0000;;
DİKOMET MÜHENDİSLİK MAKİNA METAL OTOMOTİV DERİ TEKSTİL İNŞAAT SANAYİ VE DIŞ TİCARET A.Ş.;MİNARELİÇAVUŞ BURSA OSB MAH. SEDİR(290) CAD. NO:23 YUMURTALIK BURSA;+90 (224) 411-2393;http://www.dikomet.com;dikomet.com
DİLARA OTOMOTİV LASTİK TİCARET LİMİTED ŞİRKETİ;CİHANGİR M. İGS YAN YOL CD. NO: 205 İÇ KAPI NO: B AVCILAR AVCILAR İSTANBUL;+90 (212) 676-2845;;
DİLEK BOZKAYA-MOTORLU TAŞITLAR YEDEK PARÇA İHRACAT İTHALAT;YENİŞEHİR MAH.KAZIM KARABEKİR CAD.NO:37/33 YAHŞİHAN KIRIKKALE;+90 (318) 000-0000;;
DİLER DEMİR ÇELİK ENDÜSTRİ VE TİCARET A.Ş.;TERSANE CAD. NO:46-48 DILER HAN BEYOĞLU İSTANBUL;+90 (212) 253-6630;;
DİLER FORM POLYEMİD ŞEKİLLENDİRME SİSTEMLERİ SAN. TİC. LTD. ŞTİ.;IŞIKTEPE OSB MAH. 75. YIL BLV. G BLOK DEMİRCİLER SANAYİ SİTESİ NO:5G/6 YUMURTALIK BURSA;+90 (224) 000-0000;;
DİLER GRUP BORU KALIP BÜKÜM SİSTEMLERİ SANAYİ VE TİCARET LTD.ŞTİ.;Organize Sanayi Bölgesi Demirciler Sitesi No.A/3 YUMURTALIK BURSA;+90 (224) 241-7800;;
DİMMAK POMPA OTOMASYON MAKİNA İNŞAAT SAN. TİC. LTD. ŞTİ.;YİĞİTLER MAH.OTOSANSİT SANAYİ SİTESİ 19.SK. 28.BL. NO:20 YILDIRIM BURSA;+90 (224) 371-0154;;
DİNAMİK END.MAKİNA MÜHENDİSLİK SAN. VE TİC.LTD.ŞTİ.;BOSTANCI IMES YOLU BAYRAKTAR BULVARI ÖZENÇ SK.NO:40-2 ÜMRANİYE İSTANBUL;+90 (216) 540-9169;;
DİNAMİK OTOMOTİV GIDA TEKSTİL İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YEŞİLTEPE MAH. 8026 SOK. NO:2 ERENLER ERENLER SAKARYA;+90 (216) 661-0412;http://www.dinamikotomotiv.com.tr;dinamikotomotiv.com.tr
DİNÇ KALIP PLASTİK SAN. VE TİC.LTD.ŞTİ.;ÜÇEVLER MAH.BEŞEVLER KÜÇÜK SANAYİ SİTESİ 37. SOK.77.BLOK NO:67-69-70 YUMURTALIK YUMURTALIK BURSA;+90 (224) 441-9100;;
DİNÇBAY LASTİKÇİLİK OTOMOTİV SAN. VE TİC.LTD.ŞTİ.;KARTALTEPE MAH. AYKUT SOK. NO:1/A MURATPAŞA BAYRAMPAŞA İSTANBUL;+90 (212) 615-3330;http://http://dincbay.com;http
DİNÇER TURİZM VE TAŞIMACILIK TİC.LTD.ŞTİ.;GÜVEN MAH. CAMİ SOK. NO:6/D GÜNGÖREN İSTANBUL;+90 (212) 525-0504;;
DİNÇYAZI İNŞAAT MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİKARAMAN MAH. SANAYİ CAD.NO:110 OSMANGAZİ BURSA;+90 (224) 246-5568;;
DİNEX EGZOZ VE EMİSYON TEKNOLOJİLERİ SAN. VE TİC. A. Ş.;YILDIRIM BEYAZIT OSB MAH. 29. SK. NO:18/A ÇERKEZKÖY ÇERKEZKÖY TEKIRDAĞ;+90 (282) 736-4040;http://www.dinex.org;dinex.org
DİNİZ ADIENT OTO DONANIM SANAYİ VE TİCARET A.Ş.;MİNARELİÇAVUŞ BURSA OSB MAH. SARI CD.NO:39 YUMURTALIK BURSA;+90 (224) 280-5400;http://https://www.dinizadient.com/;https
DİREKSİYONCU İTHALAT İHRACAT SAN.DIŞ.TİC.LTD.ŞTİ.;YENİBOSNA MERKEZ MAH.SANAYİ CAD.NO:106/4 BAHÇELİEVLER İSTANBUL;+90 (212) 217-0560;;
DİRESA OTOMOTİV İÇ VE DIŞ.TİC.GIDA SAN.LTD.ŞTİ.;HALİL RİFAT PAŞA MAH.YÜZER HAVUZ SOK.PERPA TİC B BLOK NO:288 ŞİŞLİ İSTANBUL;+90 (212) 858-1040;;
DİRİKOÇLAR OTOMOTİV TAŞIMACILIK İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ALTINTEPSI MAH. KONDOVA SOK.NO:30A ALTINTEPSİ BAYRAMPAŞA İSTANBUL;+90 (212) 544-7671;;
DİRİM TIP ÖZEL SAĞLIK ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.;SOĞUKKUYU MH. SOĞUKKUYU CD. NO 44/1 OSMANGAZİ BURSA;+90 (224) 326-8151;;
DİR-PA LASTİK KAPLAMA SANAYİ TİCARET A.Ş.;İZMİRYOLU 17.KM. BURSA BETON TESİSLERİ KARŞISI GÖRÜKLE YUMURTALIK BURSA;+90 (224) 483-2960;http://www.dir-pa.com;dir-pa.com
DİSA OTOMOTİV İTHALAT İHRACAT PAZARLAMA A.Ş.;"ERGENE 2 ORGANİZE SANAYİ BÖLGESİ, D-100 KARAYOLU, NO: 139/1, İDARİ BİNA KAT:2 TEKİRDAĞ TEKIRDAĞ";+90 (282) 672-2525;http://www.disaautomotive.com;disaautomotive.com
DİSA OTOMOTİV ÜRÜNLERİ SAN. VE TİC. A. Ş.;ERGENE 2 ORGANİZE SANAYİ BÖLGESİ D-100 KARAYOLU DIŞ KAPI NO.139/1 ERGENE ÇORLU TEKIRDAĞ;+90 (282) 672-2525;http://disaotomotiv.com;disaotomotiv.com
DİTA GERİ DÖNÜŞÜM METAL MADENCİLİK TAŞIMACILIK İNŞAAT SANAYİ VE TİCARET LTD.ŞTİ.;SAKARYA MAH. 5. GÜLER SK. BANUŞOĞLU İŞ MERKEZİ SİT. NO:4/107 OSMANGAZİ BURSA;+90 (224) 242-7390;http://www.dita-recycling.com;dita-recycling.com
DİTAŞ DOĞAN YEDEK PARÇA İMALAT VE TEKNİK A.Ş.;KUŞTEPE MAH. MECİDİYEKÖY YOLU CAD. TRUMP TOWERS NO:12 KULE:2 KAT:34 MECİDİYEKÖY ŞİŞLİ İSTANBUL;+90 (212) 997-0300;http://www.ditas.com.tr;ditas.com.tr
DİXON LİFT MAKİNA YEDEK PARÇA VE PAZ.SAN TİC.LTD.ŞTİ;KURTKÖY MAH. ANKARA CAD. NO:289/21 PENDİK İSTANBUL;+90 (216) 706-0343;;
DİYALA OTOMOTİV GIDA ITRİYAT MAMULLERİ TİCARET LTD.ŞTİ;MİMARSİNAN MAH.YEDPA TİCARET MERKEZİ F CADDESİ NO:5 ATAŞEHİR İSTANBUL;+90 (216) 471-1755;http://www.diyala.com.tr;diyala.com.tr
DİZAYN KLİPS BAĞLANTI KAU.PLAS.OTO BEYAZ EŞYA ELEK.ELEKTRONİK OTOM. HIRD. SANAYİ VE TİCARET LTD.ŞTİ.;ÜÇEVLER MAH. ERENLER SOK. NO.5/A YUMURTALIK BURSA;+90 (224) 443-0986;;
DİZAYN LAZER METAL TASARIM SAN.VE TİC. A.Ş.;İKİTELLİ OSB MAH. ATATÜRK BLV. İ.O.S.B İŞYERİ NO: 54 İÇ KAPI NO: 7 BAŞAKŞEHİR İSTANBUL;+90 (212) 671-6992;http://dizaynlazer.com.tr;dizaynlazer.com.tr
DİZAYN STONE PEYZAJ ÇEVRE DÜZENLEME SAN. TİC. LTD. ŞTİ.;MİMAR SİNAN MAH. YEŞİLCE SOK. NO:23 SULTANBEYLİ İSTANBUL;+90 (216) 000-0000;http://dizaynstone.com;dizaynstone.com
DİZAYNVİP OTOMOTİV MÜHENDİSLİĞİ TASARIMI VE ÜRETİMİ A.Ş.;ÜNIVERSITE MAH. FİRUZKÖY BULVARI NO:75/A AVCILAR İSTANBUL;+90 (212) 428-4545;http://www.dizaynvio.com;dizaynvio.com
DİZAYNVİP OTOMOTİV TİCARET A.Ş.;ÜNİVERSİTE MAH. FİRUZKÖY BULVARI NO:75/B GÜMÜŞPALA AVCILAR İSTANBUL;+90 (212) 428-4545;http://www.dizaynvip.com;dizaynvip.com
DİZDAR GLOBAL İNŞAAT OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İNKILAP MAH. KÜÇÜKSU CAD. ANTASYA RESİDENCE B BLOK NO: 64 A İÇ KAPI NO: 512 İNKILAP ÜMRANİYE İSTANBUL;+90 (216) 520-2525;http://www.dizdarinsaat.com;dizdarinsaat.com
DİZEL OTO YEDEK PARÇA SAN. VE DIŞ.TİC.LTD. ŞTİ;İİOSB DOLAPDERE SAN SİT. 19 ADA NO:4 BAŞAKŞEHİR İSTANBUL;+90 (212) 441-0399;;
DİZELMAR OTOMOTİV SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BEYLİKDÜZÜ OSB MAH BİRLİK SANAYİ SİTESİ 2.CAD NO1 BEYLİKDÜZÜ İSTANBUL;+90 (212) 000-0000;;
DİZELSAN İTHALAT İHRACAT DIŞ TİCARET LTD. ŞTİ.;İOSB DOLAPDERE SAN.SİTESİ 20.ADA NO:44 BAŞAKŞEHİR İSTANBUL;+90 (212) 549-4000;http://www.dizelssan.com;dizelssan.com
DJ-AUTO OTOMOTİV YEDEK PARÇALARI TİC. A.Ş.;VARYAP MER.BUS.BARBAROS MAH.MOR SÜMBÜL SK. 1. BL. 1. KAT 9/121 ATAŞEHİR ATAŞEHİR İSTANBUL;+90 (216) 642-9267;http://www.dj-auto.com.tr;dj-auto.com.tr
DK NET LOJİSTİK TİC. LTD. ŞTİ.;TAKSİM ELMADAĞ CAD. NO:69 ŞİŞLİ İSTANBUL;+90 (212) 671-2626;http://http://www.orbayoto.com.tr/;http
DK YEDEK PARÇA OTOMOTİV İTHALAT İHRACAT SANAYİ VE TİCARET LTD.ŞTİ.;ERGAZİ MAH. 1803 CAD. NO:6A/25 YENİMAHALLE/ANKARA YENİMAHALLE ANKARA;+90 (312) 000-0000;http://www.dkotomotiv.com.tr;dkotomotiv.com.tr
DKS ARTI METAL A.Ş.;MİNARELİÇAVUŞ OSB MAH. N.113SOK NO:6 FETHİYE YUMURTALIK BURSA;+90 (224) 411-1128;http://artitozboya.com.tr;artitozboya.com.tr
DLG PLAST OTOMOTİV SAN VE TİC A.Ş.;KAYAPA MAH.KAYAPA YOLU CAD.İDARİ BİNA SİTESİ B BLOK NO:1/1 YUMURTALIK BURSA;+90 (224) 249-0202;;
DLK GÜMRÜK MÜŞAVİRLİĞİ A.Ş.;GÜNEŞLİ MAH. EVREN CAD. POLAT İŞ MERK. A-BLOK KAT: BAĞCILAR İSTANBUL;+90 (212) 474-6455;;
DLK LASTİK OTOMOTİV SAN. VE TİC. A.Ş.;CEVİZLİ MAH. ZUHAL CAD. RİTİM İSTANBUL A5 BLOK. NO:46E/179 KARTAL İSTANBUL;+90 (216) 000-0000;;
DM PROFİL VE METAL SANAYİ TİCARET LİMİTED ŞİRKETİ;GÜZELYALI MAH. ATİLLA CAD. AKIN APT. NO:16 /A PENDİK İSTANBUL;+90 (216) 000-0000;;
DMF OTOMOTİV SANAYİ VE TİCARET LTD.ŞTİ.;ÜÇEVLER MAH. 24.(220)SK.NO:8 YUMURTALIK BURSA;+90 (224) 441-5070;;
DMK DIŞ TİCARET VE TURİZM LTD.ŞTİ.;DUMLUPINAR MAH. GÜMÜŞDERE ÇIKMAZI SOK. NO:1/E İÇ KAPI NO: 18 KADIKÖY İSTANBUL;+90 (216) 000-0000;;
DMN MEKATRONİK OTOMOTİV İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;HASANAĞA OSB MAH. 7.CAD. NO:9 YUMURTALIK BURSA;+90 (224) 443-4511;http://www.capracamper.com;capracamper.com
DMN YEDEK PARÇA İMALAT DIŞ TİCARET SAN.TİC.LTD.ŞTİ;İKİTELLİ OSB MAH.DOLAPDERE 15.ADA SOK.DOLAPDERE SAN SİT.E2 BLOK NO:14 İÇ KAPI NO:14 BAŞAKŞEHİR İSTANBUL;+90 (212) 549-4373;;
DMO TRADE DIŞ TİC. LTD. ŞTİ.;CUMHURİYET MAH. FATİH SULTAN MEHMET BLV. CADDE 224 NO:41-A/A YUMURTALIK BURSA;+90 (224) 712-2330;;
DMP DÖKÜM MAKİNE PARÇ.SAN.VE TİC.LTD.ŞTİ.;PERPA TİC.MERK.A BLOK K:7 NO:855 OKMEYDANI ŞİŞLİ İSTANBUL;+90 (212) 221-9043;;
DMR BORU İTH. İHR. SAN. VE LTD. ŞTİ.;YAYLACIK MAH. 51.SOK. NO:24/3 İÇ KAPI NO:1 YUMURTALIK BURSA;+90 (224) 000-0000;;
DMR MOTORLU ARAÇLAR SAN.VE TIC LTD.ŞTI.;5.San.Sıtesı 4196 Sok.No:50 ÇAY İZMİR;+90 (232) 478-6494;http://andacotomotiv.com;andacotomotiv.com
DMRCAN MOTORLU ARAÇLAR YEDEK PARÇA SAN.TİC.LTD.ŞTİ;ALTINTEPSİ MAH.YAHYA KEMAL CAD.15 TEMMUZ DEMOKRASİ OTOGARI 93/147 BAYRAMPAŞA İSTANBUL;+90 (212) 000-0000;;
DMS POLİMER VİDA SANAYİ VE TİC.LTD.ŞTİ.;ÜÇEVLER MAH. DİYAR SOK. NO:30A/1 YUMURTALIK BURSA;+90 (224) 000-0000;;
DMS TARIM GIDA DANIŞMANLIK SAN. VE TİC.LTD.ŞTİ.;MİNARELİÇAVUŞ MAH. MERKEZ (290) SOK. NO:7/6 YUMURTALIK BURSA;+90 (224) 000-0000;;
DN TİGON DIŞ TİCARET LTD. ŞTİ..;ÖRTÜLÜPINAR MAH. İNÖNÜ BLV. NO:9/8 MERKEZ SIVAS;+90 (346) 000-0000;;
DNA MÜHENDİSLİK KALIP MAKİNE BİLGİSAYAR ENERJİ İNŞAAT SANAYİ VE TİCARET LTD.ŞTİ.;ÇALI MAH. ÇALI SANAYİ BÖLGESİ BEYAZ CADDE NO.2 YUMURTALIK BURSA;+90 (224) 482-2259;http://www.dnakalip.com;dnakalip.com
DNC GRUP DIŞ TİC.LTD.ŞTİ;YENİBOSNA MERKEZ MAH.KUYUMCULAR SOK.İSTANBUL VİZYONPARK GENEL MERKZ.PLAZA NO:4 İÇ KAPI NO:0702 BAHÇELİEVLER İSTANBUL;+90 (212) 652-2639;;
DNC OTO YEDEK PARÇA PAZ.TİC. VE SAN.A.Ş.;ÜÇEVLER MAH.İZMİR YOLU ERSAN SK.AKNİL PLAZA NO:14/B PK:16270 YUMURTALIK BURSA;+90 (224) 443-2999;http://www.dncotomotiv.com;dncotomotiv.com
DNI METAL ENDÜSTRİ SANAYİ TİCARET LİMİTED ŞİRKETİ;MERKEZ MAH. YENİ SANAYİ CAD. NO:13/B KILIÇ ÇİFTLİKKÖY YALOVA;+90 (226) 000-0000;;
DNL OTOMOTİV SAN. TİC.LTD.ŞTİ.;ALTINOVA MH. FUAR CD. NO:61 BUTTİM İŞ MERKEZİ BUTTİM ÇARŞI BLOK İÇ KAPI NO:5202 OSMANGAZİ BURSA;+90 (224) 212-0094;;
DNP EUROPA METAL SAN.VE TİC.LTD.ŞTİ;DEMİRTAŞ DUMLUPINAR OSB MAH. GÜL SOK. NO:9 DEMİRTAŞ OSMANGAZİ BURSA;+90 (224) 261-3090;http://www.denpametal.com;denpametal.com
DNZ YEDEK PARÇA DIŞ TİCARET LTD.ŞTİ.;HASANAĞA OSB MAH. HOSAB SANAYİ CAD. NO:36 YUMURTALIK BURSA;+90 (224) 482-4398;http://www.yttotomotiv.com;yttotomotiv.com
DOGA ELEKTRIK OTOMV.MAK.KALIP TUR.INŞ.SAN.TIC.LTD.ŞTI.;Minareliçavuş O.S.B. Mah. (Nilüfer Organize Sanayi Bölgesi) N.117 Sokak. No .7 Nilüfer BURSA YUMURTALIK BURSA;+90 (224) 411-1447;http://www.dogaotomotiv.com.tr;dogaotomotiv.com.tr
DOGON ENDÜSTRİYEL DİZAYN A.Ş.;DÜRDANE MAH. İSTANBUL CAD. ARDI GIDA NO:850 OSMANGAZİ BURSA;+90 (224) 000-0000;http://www.dogon.com.tr;dogon.com.tr
DOGUS OTOMOTIV ITHALAT IHRACAT SANAYI VE TICARET LTD.STI.;TOPKAPI MAHALLESİ ŞEYHÜLİSLAM SK NO:1 FATİH İSTANBUL;+90 (212) 534-8326;;
DOĞA KORUMA TEKNOLOJİLERİ DAN. İN. MALZ. SANAYİ VE TİCARET LTD.ŞTİ.;Mutlukent mh. 1987. Sk No:6 ÇANKAYA ANKARA;+90 (312) 473-3238;;
DOĞA MAK. SAN. VE TİC. LTD. ŞTİ.;KAZIKLI KÖYÜ MAH. KAZIKLI SK. NO: 245 GÜRSU BURSA;+90 (224) 000-0000;http://www.dogapres.com;dogapres.com
DOĞAN HAVACILIK SAN. VE TIC. A.Ş.;OYMACI SK.NO:51 ÜSKÜDAR İSTANBUL;+90 (216) 556-9000;;
DOĞAN MAKINE OTO.AKS.SAN.VE TIC.LTD.ŞTI.;Atatürk Oto San.Sıtesı 2.Kısım Parçacılar Çarşısı12sk.No:5/6 Maslak SARIYER İSTANBUL;+90 (212) 276-6276;;
DOĞAN OTOMOTIV SAN.VE TIC.LTD. ŞTI.;AKSARAY MAH.VALİDE CAMİİ SK.NO:61 A AKSARAY FATİH İSTANBUL;+90 (212) 632-2363;;
DOĞAN OTOMOTİV DIŞ TİCARET LTD.ŞTİ.;BOSTANCI OTO SAN.SİT.DOĞANBEY CD.YOLCU SOK. NO:9/2 İÇERENKÖY ATAŞEHİR İSTANBUL;+90 (216) 469-7902;;
DOĞAN PİSTON SANAYİ VE TİCARET ANONİM ŞİRKETİ;BÜYÜKKAYACIKOSB MAH. 506 NOLU SK. NO: 4/1 SELÇUKLU KONYA;+90 (332) 342-4926;http://doganpiston.com;doganpiston.com
DOĞAN TREND OTOMOTİV TİCARET HİZMET VE TEKNOLOJİ A.Ş.;ACIBADEM MAH. ALİDEDE CAD. NO:4 KADIKÖY İSTANBUL;+90 (216) 544-1331;;
DOĞAN VİNÇ SAN.VE TİC.A.Ş.;HACIEYÜPLÜ MAH. 3133. SK. NO:2 DAİRE:1 MERKEZEFENDİ DENIZLI;+90 (258) 371-1953;;
DOĞANAY YEDEK PARÇA OTOM.SAN. VE TIC.LTD.ŞTI.;FERHATPAŞA MAH. G 18 SOK. NO:39 ATAŞEHİR / İSTANBUL ATAŞEHİR İSTANBUL;+90 (212) 471-8080;http://www.doganayotomotiv.com;doganayotomotiv.com
DOĞANLAR ÇELİK DÖVME SAN.TİC. A.Ş.;SARAY MH.FATİH SULTAN MEHMET BULV. NO:97 KAZAN KAHRAMANKAZAN ANKARA;+90 (312) 815-4770;http://www.doganlarltd.com.tr;doganlarltd.com.tr
DOĞASAN METAL OTOMOTİV SANAYİ VE TİCARET ANONİM ŞİRKETİ;IŞIKTEPEOSB MAH. KIRMIZI CD. NO.11/B YUMURTALIK BURSA;+90 (224) 241-2206;http://www.dogasanmetal.com;dogasanmetal.com
DOĞCAN OTOMOTİV TEKSTİL PERAKENDE TİCARET LTD.ŞTİ;CUMHURİYET MAH.DORUK SOK.REMZİ ARAMAK APT.NO:8/4 KAPAKLI TEKIRDAĞ;+90 (282) 735-3541;;
DOĞRU ENJEKSİYON SAÇ KAUÇUK YEDEK PARÇA SANAYİ VE TİCARET LTD.ŞTİ.;KESTEL SANAYİ BÖLGESİ AVP MAH. HÜNKAR CAD. NO:15/1 KESTEL BURSA;+90 (224) 372-9500;http://www.dogrukaucuk.com;dogrukaucuk.com
DOĞRU OTOMOTİV KAUÇUK İNŞAAT TİC.VE SAN.AŞ.;AHMET VEFİK PAŞA MAH.HÜNKAR CAD. NO:15 KESTEL BURSA;+90 (224) 346-0159;http://www.dogrukaucuk.com;dogrukaucuk.com
DOĞRUKAN MAK.OTOM.SAN.VE TIC. LTD.ŞTI.;Barakfaki Sanayi Bölgesi Ankara Yolu 23. Km No:92 KESTEL BURSA;+90 (224) 215-9035;;
DOĞU BİGA MADENCİLİK SAN. TİC. A.Ş.;YILDIZEVLER MAH. RABİNDRANATH TAGORE CAD. NO:10/1 ÇANKAYA ANKARA;+90 (312) 439-6439;;
DOĞU METAL YEDEK PARÇA SANAYİ VE TİCARET ANONİM ŞİRKETİ;3127. SOKAK NO:7 OSMANGAZİ MAHALLESİ ESENYURT İSTANBUL;+90 (212) 416-3461;http://dogumetalas.com;dogumetalas.com
DOĞU OTOMOTİV YEDEK PARÇA SAN. VE TİC. LTD. ŞTİ.;TUNA MAH. OSMAN GAZİ CAD. ADİL İŞ HANI NO:156/C ESENLER İSTANBUL;+90 (212) 995-0323;http://www.dogu-otomotiv.com/tr;dogu-otomotiv.com
DOĞU PRES OTOMOTİV VE TEKNİK SAN. VE TİC. A.Ş.;MİNARELİÇAVUŞOSB MAH. MANOLYA CAD.NO.8 YUMURTALIK BURSA;+90 (224) 219-0050;http://www.dogupres.com;dogupres.com
DOĞU YILDIZ MADEN TURİZM KUYUMCULUK LOJS. DANŞ. İÇ VE DIŞ TİC. A.Ş.;MERKEZ MH. HASAT SK. KAMARA NO: 52/1 ŞİŞLİ İSTANBUL;+90 (212) 000-0000;;
DOĞUHAN ENERJİ ELEKTRİK ÜRETİM A.Ş.;İÇERENKÖY MAH. ÜSKÜDAR İÇERENKÖY YOLU CAD. SERMET BEY NO:12/10 ATAŞEHİR İSTANBUL;+90 (216) 574-3070;;
DOĞUMAK TREYLER BASINÇLI TANK SANAYİ A.Ş.;BAŞPINAR (ORGANİZE) OSB MAH. OSB 5. BÖLGE 83561. CAD. NO:16 ŞEHİTKAMİL GAZIANTEP;+90 (342) 513-0878;http://www.dogumak.com.tr;dogumak.com.tr
DOĞUŞ BALATA DEBRİYAJ OTOMOTİV SAN.PAZ.TİC.VE İNŞ.LTD.ŞTİ.;Ostım 1180.Sok. No:37 YENİMAHALLE ANKARA;+90 (312) 354-7833;;
DOĞUŞ KAN OTOMOTIV YAN SAN.VE TIC.LTD.ŞTI.;Otosansıt Sanayı Sıtesı 26.Bl. No:21-23-25 YILDIRIM BURSA;+90 (224) 346-0006;;
DOĞUŞ OTO PARÇALARI TİCARET VE SAN. A.Ş.;İVEDİKOSB MAH. 2284. CAD. NO:144 YENİMAHALLE ANKARA;+90 (312) 394-0820;;
DOĞUŞ OTOMOTIV ELEKTRONIK BILG SIST.SAN.VE TIC.LTD.ŞTI.;YEDPA TIC.MERKEZI C/183-184 ATAŞEHİR İSTANBUL;+90 (216) 471-1373;http://www.dogusford.com;dogusford.com
DOĞUŞ OTOMOTİV SERVİS VE TİC. A.Ş.;İSTANBUL SARIYER MASLAK MAH. AHİ EVRAN CAD. NO:4 İÇ KAPI NO:13 MERKEZ İSTANBUL;+90 (212) 285-4090;;
DOĞUŞ PLATFORM VE İSTİF MAKİNALARI AKÜ TAMİR TİC. LTD. ŞTİ.;MESCİT MAH. DEMOKRASİ CAD. BIRMES SAN. SİTESİ B4 BLOK NO:3-K/4 TUZLA İSTANBUL;+90 (216) 000-0000;;
DOĞUŞ TURİZM KILIÇLAR NAK.İNŞ.PETROL SAN. VE LTD.ŞTİ.;ERGENOKON M.ATATÜRK BLV.OTO TERMİNALİ MERKEZ / KARABÜK MERKEZ KARABÜK;+90 (370) 424-1919;;
DOKSAN2 DIŞ TİCARET EMLAK TURİZM DANIŞMANLIK SAN. VE TİC. LTD. ŞTİ.;MİMAR SİNAN MAH. ÜSKÜDAR CAD. YEDPA NO:1-G/307 ATAŞEHİR İSTANBUL;+90 (216) 000-0000;;
DOKTORVIP OTOMOTİV TASARIM TURİZM DIŞ TİC.LTD.ŞTİ.;BALÇIK MH. 3253 SK NO:8 GEBZE GEBZE KOCAELI;+90 (262) 000-0000;http://www.doktorvip.com;doktorvip.com
DOKU-SAN OTO YAN SANAYİ VE TİCARET LİMİTED ŞİRKETİ;NILÜFER KÖYU KAVAKLI YOLU NO:274 N.274 OSMANGAZİ BURSA;+90 (224) 244-8869;;
DOKUZ PLUS İÇ VE DIŞ TİCARET LTD.ŞTİ;ÇINARLI MAH.ANKARA ASFALTI CAD.NO.15/391 KONAK İZMİR;+90 (232) 254-2254;;
DOLPA PAZARLAMA VE DIŞ TİC.LTD.ŞTİ.;Tosb 3. Cadde No:14/B Şekerpınar GEBZE KOCAELI;+90 (262) 658-2912;;
DOLUPAR MOTORLU ARAÇLAR SAN. TİC. LTD. ŞTİ.;OSTİM OSB. MAH. 123/A CAD. NO:1/P4 YENİMAHALLE ANKARA;+90 (312) 000-0000;;
DOMİNO OTO AKSESUAR LTD. ŞTİ.;AYVANSARAY MAH. KUYULU BAHÇE SK. NO:13/21 FATİH İSTANBUL;+90 (212) 000-0000;;
DONGAH DTR VMS OTOMOTİV SANAYİ VE TİCARET LTD.ŞTİ.;LASPAR İÇİ AKÇALAR SANAYİ BÖLGESİ KALE CAD. NO. 10 YUMURTALIK BURSA;+90 (224) 280-6922;;
DOOR OTOMOTİV SAN. VE TİC. LTD. ŞTİ.;YENİ MAH. YENİ MAHALLE CAD. NO:101/ A SARIYER İSTANBUL;+90 (212) 258-3658;;
DOOSAN MAKİNE SAN.TİC.A.Ş.;ARMAĞANEVLER MAH.SAMANYOLU CAD.NO:22 ÜMRANİYE İSTANBUL;+90 (216) 481-8864;;
DOPLAS PLASTİK TEKNOLOJİLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;HASANAĞA ORGANİZE SANAYİ BÖLGESİ 8.CADDE NO.9 YUMURTALIK BURSA;+90 (224) 484-2673;http://www.bodoplast.com.tr;bodoplast.com.tr
