Firma Adı;Bölge;Sektör;Telefon;E-Posta;Domain;Detay URL
ERGÜN ÇİKOLATA GOFRET CİKLET GIDA SAN. VE TİC. LTD.ŞTİ.;3.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3201.html
ERGÜN ÇİKOLATA GOFRET CİKLET GIDA SAN. VE TİC. LTD.ŞTİ.;3.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2242.html
ERGÜN KİMYA KOZMETİK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/235.html
ERGÜN KİMYA KOZMETİK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5064.html
ERKAN SERVET;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5092.html
ERKAN TEKSTİL SAN. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;3423379046;info@erkantekstil.com;erkantekstil.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4799.html
ERKAN TEKSTİL SAN. A.Ş.;2.Bölge;TEKSTİL;3423379046;info@erkantekstil.com;erkantekstil.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1886.html
ERKAN TEKSTİL SAN. A.Ş.;2.Bölge;TEKSTİL;3423379046;info@erkantekstil.com;erkantekstil.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1655.html
ERKAN TEKSTİL SAN. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1660.html
ERKAPLAN İPLİK HALI TEKS. GIDA SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1755.html
ERKAPLAN İPLİK HALI TEKS. GIDA SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1752.html
ERKE DANTEL TEKSTİL SAN. TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;3422353626;kemal@erketekstil.com;erketekstil.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3589.html
ERKENT TEKSTİL SANAYİ VE TİC.A.Ş.;1.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1380.html
ERKENT TEKSTİL SANAYİ VE TİC.A.Ş.;1.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1382.html
ERKOLLAR JÜT İPLİK TEKSTİL İTH.İHR.SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2660.html
ERKUT TEKNİK YAPI MALZEMELERİ SAN. VE TİC. LTD. ŞTİ.;1.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4567.html
EROL DAL;5.Bölge-Göksüncük;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3412.html
EROL DIŞ TİC. LTD. ŞTİ.;5.Bölge-Dülük;DİĞER;3422210734;erol@eroldisticaret.com;eroldisticaret.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3650.html
EROLİMAJ HALI TEKSTİL SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3002.html
ERPEN PLASTİK  SAN.VE TİC.A.Ş.;2.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1890.html
ERPEN PLASTİK  SAN.VE TİC.A.Ş.;2.Bölge;PLASTİK-AMBALAJ;3423372050;erpen@erpen.com;erpen.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1948.html
ERSOTEKS TEKSTİL SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4659.html
ERTAN ELBEYLİ;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5687.html
ERTAN ELBEYLİ;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5698.html
ERUSLU İÇ VE DIŞ TİCARET PAZARLAMA A.Ş.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2066.html
ERUSLU SAĞLIK ÜRÜNLERİ SAN. VE  TİC. A.Ş.;4.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/677.html
ERUSLU SAĞLIK ÜRÜNLERİ SAN. VE  TİC. A.Ş.;4.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/682.html
ERUSLU TEKSTİL SANAYİ VE TİCARET A.Ş.;2.Bölge;TEKSTİL;3423379630;eruslu@eruslutekstil.com;eruslutekstil.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2063.html
ERUSLU TEKSTİL SANAYİ VE TİCARET A.Ş.;2.Bölge;TEKSTİL;3423379630;eruslu@eruslutekstil.com;eruslutekstil.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2069.html
ERUSLU TEKSTİL SANAYİ VE TİCARET A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3407.html
ERUSLU TEKSTİL SANAYİ VE TİCARET A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/676.html
ERVA KAĞIT AMBALAJ SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4640.html
ERYAP GRUP YAPI MALZEMELERİ SAN. VE TİC. A.Ş.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2131.html
ERYAP GRUP YAPI MALZEMELERİ SAN. VE TİC. A.Ş.;2.Bölge;DİĞER;3423371478;info@eryapgrup.com.tr;eryapgrup.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2132.html
ES-SAMER TEKSTİL TURİZM GIDA  SANAYİ  İTHALAT İHRACAT VE  TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/75.html
ESER GAYRİMENKUL YATIRIM TİC.LTD.ŞTİ.;1.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5180.html
ESET CINCIKCI;2.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1993.html
ESTABRUG HOME HALI SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5065.html
EUROBANO TEKSTİL SAN. VE TİC. LTD.ŞTİ.;5.Bölge-Göksüncük;TEKSTİL;3423375522;info@eurobano.com.tr;eurobano.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1759.html
EVNOVA GAYRİMENKUL GIDA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3409.html
EVYAPAN DEMİR SANAYİ İNŞ.VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;DİĞER;3422415233;murat@evyapan.com.tr;evyapan.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4284.html
EVYAPAN METAL VE İNŞ. SAN. TİC. LTD. ŞTİ.;5.Bölge-Dülük;MAKİNE-METAL;;bulent@evyapanmetal.com.tr;evyapanmetal.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/16.html
EYÜP LOJİSTİK ULUSLARARASI KARA VE DENİZ NAKL.TİC.A.Ş.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5543.html
EYYÜP ULUFER;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5498.html
EYYÜP ULUFER;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5724.html
EYYÜP ULUFER;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5779.html
EZGİ TEKSTİL SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5447.html
EZGİ TEKSTİL SAN. VE TİC. LTD. ŞTİ.;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5449.html
EZGİ TEKSTİL SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5454.html
EZGİ TEKSTİL SAN. VE TİC. LTD. ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5354.html
FAİK FEHMİ HÖSÜKOĞLU VE ORT.;1.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1213.html
FAKILI AMBALAJ İTHALAT İHRACAT SAN. VE TİC. LTD. ŞTİ.;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5778.html
FARUK AKTAN;2.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1476.html
FATİH ÇELEMLER;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5617.html
FATİH PARLADI;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5722.html
FATİH TAYŞİ;2.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4108.html
FATİH-SEZER AKBULUT;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5564.html
FAZLİ KÜPELİ;5.Bölge-Göksüncük;GERİ DÖNÜŞÜM;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4110.html
FELİS HALI TEKSTİL GIDA SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/649.html
FERGİN İÇ VE DIŞ TİC. SAN. A.Ş.;3.Bölge;DİĞER;;info@fergin.com.tr;fergin.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5819.html
FETHİ BALOĞLU;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5759.html
FISTIK TEKSTİL SAN.VE TİC.A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2372.html
FİBERCHEM KİMYA SAN. VE TİC. LTD. ŞTİ.;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5841.html
FİBERCHEM KİMYA SAN. VE TİC. LTD. ŞTİ.;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5840.html
FİL FİLTRE A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1796.html
FİL FİLTRE A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3828.html
FİRDEVS ATAR;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5747.html
FLAMENT TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1957.html
FLAMENT TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1969.html
FLAMENT TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Göksüncük;TEKSTİL;3423374480;muhasebe@flament.com.tr;flament.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2994.html
FLORYA GARDEN PLASTİK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5230.html
FORTUNEPACK AMBALAJ OLUKLU MUKAVVA SAN. VE TİC. LTD. ŞTİ.;2.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5097.html
FROHLİNE PVC PROFİL SAN.VE  TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;DİĞER;;muhasebe@royalpen.net;royalpen.net;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5525.html
FULTEKS İPLİK GIDA SAN. VE TİC. A.Ş.;1.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5281.html
GAMA RECYCLE SÜRDÜRÜLEBİLİR TEKNOLOJİLER A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4070.html
GAMA RECYCLE SÜRDÜRÜLEBİLİR TEKNOLOJİLER A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4071.html
GAZDAŞ GAZİANTEP DOĞALGAZ DAĞITIM A.Ş.;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4625.html
GAZİ İPLİK SAN.VE TİC.LTD.ŞTİ.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2229.html
GAZİANTEP BÜYÜKŞEHİR BELEDİYE BAŞKANLIĞI;5.Bölge-Dülük;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5788.html
GAZİANTEP CAM SAN.TİC.LTD.ŞTİ.;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2569.html
GAZİANTEP GÜVEN BOYA İNŞ. YAPI MALZ.SAN. VE TİC.LTD.ŞTİ.;3.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3192.html
GAZİANTEP YTONG SAN.A.Ş.;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2409.html
GAZİKENT HİDROLİK PNÖMATİK SAN. VE TİC. LTD. ŞTİ.;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5808.html
GAZİKENT HİDROLİK PNÖMATİK SAN. VE TİC. LTD. ŞTİ.;2.Bölge;;;selahattin@gazikenthidrolik.com;gazikenthidrolik.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5809.html
GEC KİMYA GIDA TURİZM VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.;2.Bölge;KİMYA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1618.html
GEÇİT MAKİNA GIDA PLASTİK SAN. VE TİC.LTD.ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3425.html
GEÇİT MAKİNA GIDA PLASTİK SAN. VE TİC.LTD.ŞTİ.;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5346.html
GENERAL TEKSTİL SAN. VE TİC. A.Ş.;2.Bölge;TEKSTİL;3422901111;info@generalnonwones.com;generalnonwones.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1426.html
GENERAL TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Aktoprak;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2899.html
GFB BIÇAK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;MAKİNE-METAL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4715.html
GİZEM İPLİK SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Aktoprak;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/845.html
GLOBAL HALI SANAYİ VE TİCARET LTD.ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1501.html
GMT PLASTİK DEMİR ÇELİK İNŞ. SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Göksüncük;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4205.html
GOLD PELET CİPS GIDA SANAYİ VE TİCARET LTD.ŞTİ.;3.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5580.html
GOLDEN ŞEKERLEME İHTİYAÇ MADDELERİ VE GIDA SAN. TİC. LTD. ŞTİ.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3249.html
GONCA GÜZELBEY AKSOY;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1934.html
GÖK-AY GERİ DÖNÜŞÜM SAN. VE TİC. LTD. ŞTİ.;2.Bölge;GERİ DÖNÜŞÜM;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4437.html
GÖKÇEM GROUP DANIŞMANLIK SAN. VE TİC. A.Ş.;3.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5352.html
GÖRAL İPLİK SAN. VE TİC. LTD. ŞTİ.;2.Bölge;;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/5514.html
GÖRGÜLÜ KARDEŞLER TUZ NAKLİYE OTOMOTİV İNŞAAT MADEN ODUN KÖMÜR SAN. VE TİC. LTD. ŞTİ.;3.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4757.html
GÖYMEN DIŞ TİCARET VE SANAYİ A.Ş.;2.Bölge;GIDA;3423371884;muhasebe@goymen.com.tr;goymen.com.tr;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1548.html
GÖYMEN FOOD GIDA SAN. VE TİC. A.Ş.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1168.html
GÖYMEN FOOD GIDA SAN. VE TİC. A.Ş.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1384.html
GÖYMEN FOOD GIDA SAN. VE TİC. A.Ş.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1386.html
GÖYMEN FOOD GIDA SAN. VE TİC. A.Ş.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1279.html
GÖZDE PLASTİK AMBALAJ SANAYİ TİCARET A.Ş.;2.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1725.html
GRAND HALI TEKSTİL SAN.VE TİC. A.Ş.;4.Bölge;TEKSTİL;3423570255;grand@grandcarpet.com;grandcarpet.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/551.html
GRAND HALI TEKSTİL SAN.VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/786.html
GREEN LİFE BİO POLİMER SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4816.html
GREENNUT KURUYEMİŞ SAN. İÇ VE DIŞ TİC. LTD. ŞTİ.;1.Bölge;GIDA;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4699.html
GÜLDEM KİMYA SAN. VE TİC. LTD. ŞTİ.;5.Bölge-Dülük;KİMYA;3423372311;selimdede@guldemkimya.com;guldemkimya.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/212.html
GÜLER SENTETİK ÇUVAL TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/23.html
GÜLER SENTETİK ÇUVAL TEKSTİL SAN. VE TİC. A.Ş.;5.Bölge-Dülük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3719.html
GÜLLÜOĞLU YAPI SAN. VE TİC. LTD. ŞTİ.;2.Bölge;DİĞER;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4357.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2759.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2761.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2762.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2763.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;3423371180;info@gulsanholding.com;gulsanholding.com;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2764.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;3.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/2765.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;1.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4517.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;1.Bölge;PLASTİK-AMBALAJ;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/4518.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;1.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1109.html
GÜLSAN SENTETİK DOKUMA SAN. VE TİC. A.Ş.;4.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/589.html
GÜMÜŞ TEKSTİL SAN. VE TİC. LTD. ŞTİ.;2.Bölge;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/1419.html
GÜMÜŞOĞLU TEKSTİL SANAYİ VE TİCARET A.Ş.;5.Bölge-Göksüncük;TEKSTİL;(342) 337-1101;gaosb@gaosb.org;gaosb.org;https://www.gaosb.org/tr/osb-firmalari/firma-detay/3437.html
