ticker,company_name,city,domain,email,address,indexes,sector,market
EMKEL,EMEK ELEKTRİK ENDÜSTRİSİ A.Ş.,ANKARA,www.emek.com.tr,emek@emek.com.tr,SARACALAR MAHALLESİ ÖZAL BULVARI NO:224 06750 AKYURT/ANKARA,"BIST 500, BIST KOBI SANAYİ, BIST SINAİ, BIST ANKARA, BIST TÜM, BIST METAL EŞYA, MAKİNA, BIST TÜM-100, BIST ANA",İMALAT,ANA PAZAR
EMNIS,EMİNİŞ AMBALAJ SANAYİ VE TİCARET A.Ş.,KOCAELİ,www.eminis.com.tr,yatirimciiliskileri@eminis.com.tr,Dilovası Organize Sanayi Bölgesi 1. Kısım D-1003 Sok. No:4 41455 Dilovası Kocaeli,,İMALAT,YAKIN İZLEME PAZARI
EMIRV,EMİR VARLIK YÖNETİM A.Ş.,İSTANBUL,www.emirvarlik.com,info@emirvarlik.com,Esentepe Mah. Büyükdere Cad. Özsezen İş Merkezi No:128 Kat:6 Şişli-İSTANBUL,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
EKTVK,EMLAK KATILIM VARLIK KİRALAMA A.Ş.,İSTANBUL,www.emlakkatilimvks.com.tr,emlakkatilimvarlik@hs02.kep.tr,Barbaros Mah. Begonya Sok. No: 9/A Ataşehir / İSTANBUL,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
DMLKT,EMLAK KONUT DAMLA KENT GMS,İSTANBUL,www.emlakkonut.com.tr,,Elektronik Posta Adresi,,,YAPILANDIRILMIŞ ÜRÜNLER VE FON PAZARI
EKGYO,EMLAK KONUT GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.emlakkonut.com.tr,info@emlakkonut.com.tr,Barbaros Mah. Mor Sümbül Sok. No: 7/2 B Ataşehir/İSTANBUL,"BIST KATILIM 30, BIST GAYRİMENKUL YAT. ORT., BIST BANKA DIŞI LİKİT 10, BIST KATILIM 50, BIST 30, BIST 100, BIST YILDIZ, BIST 500, BIST KATILIM 100, BIST MALİ, BIST 50, BIST KATILIM TUM, BIST TÜM",MALİ KURULUŞLAR,YILDIZ PAZAR
EMVAR,EMLAK VARLIK KİRALAMA A.Ş.,İSTANBUL,www.emlakvks.com.tr,info@emlakvks.com.tr,Barbaros Mah. Begonya Sok. No: 9/A Ataşehir / İSTANBUL,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
EMPAE,EMPA ELEKTRONİK SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.empa.com,bilgi@empa.com,"İstanbul Dünya Ticaret Merkezi, A1 Blok, Kat: 4, No: 200, 34149, Yeşilköy/İstanbul\n","BIST KATILIM TEMETTU, BIST ANA, BIST TÜM-100, BIST TÜM, BIST BİLİŞİM, BIST TEKNOLOJİ, BIST TEMETTÜ, BIST İSTANBUL, BIST HALKA ARZ, BIST KATILIM TUM",TEKNOLOJİ,ANA PAZAR
ENDAE,ENDA ENERJİ HOLDİNG A.Ş.,İZMİR,www.endaenerji.com.tr,enda@endaenerji.com.tr,İsmet Kaptan Mahallesi Şehit Nevres Bulvarı No:10 Deren Plaza K:7 Montrö Konak İzmir,"BIST ANA, BIST HALKA ARZ, BIST ELEKTRİK, BIST HİZMETLER, BIST TÜM-100, BIST TÜM, BIST GERİ ALIM, BIST İZMİR, BIST 500",ELEKTRİK GAZ VE SU,ANA PAZAR
ENJSA,ENERJİSA ENERJİ A.Ş.,İSTANBUL,www.enerjisa.com.tr,investorrelations@enerjisa.com,Barbaros Mah. Begonya Sok. Nida Kule Ataşehir Batı Sit. No: 1 / 1 Ataşehir / İstanbul,"BIST YILDIZ, BIST SÜRDÜRÜLEBİLİRLİK, BIST HİZMETLER, BIST İSTANBUL, BIST 100, BIST KATILIM 50, BIST KATILIM TUM, BIST KATILIM 100, BIST SÜRDÜRÜLEBİLİRLİK KATILIM, BIST KURUMSAL YÖNETİM, BIST TEMETTU 5 YIL, BIST 100-30, BIST ELEKTRİK, BIST 500, BIST TÜM",ELEKTRİK GAZ VE SU,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, YILDIZ PAZAR"
ENERY,ENERYA ENERJİ A.Ş.,İSTANBUL,www.enerya.com.tr,yatirimciiliskileri@enerya.com.tr,İçerenköy Mah. Yeşilvadi Sok. No:3/4 Ataşehir/İSTANBUL,"BIST ELEKTRİK, BIST YILDIZ, BIST GERİ ALIM, BIST 100, BIST HİZMETLER, BIST 100-30, BIST 500, BIST TÜM, BIST İSTANBUL",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
ENKAI,ENKA İNŞAAT VE SANAYİ A.Ş.,İSTANBUL,www.enka.com,enka@enka.com,Balmumcu Mah. Zincirlikuyu Yolu No:10 Beşiktaş/İstanbul/Türkiye,"BIST TEMETTÜ, BIST 100, BIST 50, BIST YILDIZ, BIST TEMETTU 5 YIL, BIST SÜRDÜRÜLEBİLİRLİK 25, BIST TEMETTU 10 YIL, BIST İSTANBUL, BIST 30, BIST 500, BIST TEMETTÜ 25, BIST SÜRDÜRÜLEBİLİRLİK, BIST TÜM, BIST İNŞAAT, BIST HİZMETLER, BIST KURUMSAL YÖNETİM",İNŞAAT VE BAYINDIRLIK,YILDIZ PAZAR
ENPRA,ENPARA BANK A.Ş.,İSTANBUL,www.enpara.com,yatirimci.iliskileri@enpara.com,Esentepe Mahallesi Büyükdere Caddesi No: 215 Şişli İstanbul,,MALİ KURULUŞLAR,PİYASA ÖNCESİ İŞLEM PLATFORMU
ENSRI,ENSARİ SINAİ YATIRIMLAR A.Ş.,İSTANBUL,www.ensariyatirimlar.com,ensari@ensariyatirimlar.com,Yenidoğan Mahallesi Zübeyde Hanım Caddesi No : 122 Zeytinburnu / İSTANBUL,"BIST KOBI SANAYİ, BIST TÜM, BIST TÜM-100, BIST 500, BIST ANA, BIST TEKSTİL, DERİ, BIST TEKİRDAĞ, BIST SINAİ",İMALAT,ANA PAZAR
ERBOS,ERBOSAN ERCİYAS BORU SANAYİ VE TİCARET A.Ş.,KAYSERİ,www.erbosan.com.tr,erbosan@erbosan.com.tr,Anbar Mahallesi 895. Sokak No:9 KAYSERİ,"BIST TÜM-100, BIST KAYSERİ, BIST ANA, BIST SINAİ, BIST METAL ANA, BIST TÜM",İMALAT,ANA PAZAR
ERCB,ERCİYAS ÇELİK BORU SANAYİ A.Ş.,İSTANBUL,erciyasboru.com,ir@erciyas.com,"Palladium Tower Barbaros M. Halk Cd. Kardelen Sk. No:2/1 Kat:25-26 34746 Ataşehir, İstanbul","BIST TÜM-100, BIST TÜM, BIST ANA, BIST METAL ANA, BIST SINAİ, BIST 500",İMALAT,"ANA PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
EREGL,EREĞLİ DEMİR VE ÇELİK FABRİKALARI T.A.Ş.,İSTANBUL,https://www.erdemir.com.tr/,"iletisim@erdemir.com.tr, investorrelations@erdemir.com.tr",Barbaros Mahallesi Ardıç Sok. No:6 34746 Ataşehir / İstanbul,"BIST 500, BIST SINAİ, BIST METAL ANA, BIST 100, BIST KATILIM TUM, BIST KATILIM 100, BIST BANKA DIŞI LİKİT 10, BIST 50, BIST 30, BIST KURUMSAL YÖNETİM, BIST SÜRDÜRÜLEBİLİRLİK, BIST YILDIZ, BIST TEMETTÜ, BIST TEMETTÜ 25, BIST KATILIM 30, BIST KATILIM 50, BIST SÜRDÜRÜLEBİLİRLİK KATILIM, BIST TÜM, BIST KATILIM TEMETTU",İMALAT,YILDIZ PAZAR
ERGLI,EREĞLİ TEKSTİL TURİZM SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.ereglitekstil.com,fatih.kaya@albayrak.com.tr,"Yenidoğan Mahallesi, Kızılay Sokak No:39 Zemin Kat-A, 34149 Bayrampaşa-İstanbul\n",,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
KIMMR,ERSAN ALIŞVERİŞ HİZMETLERİ VE GIDA SANAYİ TİCARET A.Ş.,İSTANBUL,www.kimmarket.com.tr,info@kimgrup.com.tr,Yenibosna Merkez Mah.29 Ekim Cad.No:11C İç Kapı No:11 Bahçelievler/İSTANBUL,"BIST 500, BIST TÜM, BIST TİCARET, BIST PERAKENDE TICARET, BIST TÜM-100, BIST ANA, BIST KATILIM TUM, BIST HİZMETLER",TOPTAN VE PERAKENDE TİCARET,ANA PAZAR
ERSU,ERSU MEYVE VE GIDA SANAYİ A.Ş.,ANKARA,www.ersu.com.tr,ersu@ersu.com.tr,İşçi Blokları Mah. Muhsin Yazıcıoğlu Cad. No:61 / A Blok Balgat - Çankaya Ankara,"BIST TÜM, BIST GIDA, İÇECEK, BIST KONYA, BIST SINAİ, BIST KOBI SANAYİ, BIST TÜM-100",İMALAT,ALT PAZAR
ESCAR,ESCAR FİLO KİRALAMA HİZMETLERİ A.Ş.,İSTANBUL,www.escar.com.tr,,Merkez Mah. Ayazma Cad. No: 37/4 Papirus Plaza Kağıthane/İstanbul,"BIST TÜM-100, BIST HİZMETLER, BIST TÜM, BIST 500, BIST YILDIZ, BIST İSTANBUL",İDARİ VE DESTEK HİZMET FAALİYETLERİ,YILDIZ PAZAR
ESCOM,ESCORT TEKNOLOJİ YATIRIM A.Ş.,İSTANBUL,www.escort.com.tr,yatirimci.iliskileri@escort.com.tr,ATAKAN SOK.NO:14 MECİDİYEKÖY ŞİŞLİ İST.,"BIST TEKNOLOJİ, BIST BİLİŞİM, BIST TÜM, BIST KATILIM TUM, BIST İSTANBUL, BIST TÜM-100, BIST ANA, BIST 500",TEKNOLOJİ,ANA PAZAR
ESEN,ESENBOĞA ELEKTRİK ÜRETİM A.Ş.,ANKARA,www.esenbogaelektrik.com.tr,info@esenbogaelektrik.com.tr,Next Level Loft Ofis Kızılırmak Mahallesi Ufuk Üniversitesi Caddesi No 4/68 Kat: 25/26 Çankaya / ANKARA,"BIST ELEKTRİK, BIST ANKARA, BIST HİZMETLER, BIST TÜM-100, BIST YILDIZ, BIST SÜRDÜRÜLEBİLİRLİK, BIST 500, BIST TÜM",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
ETILR,ETİLER GIDA VE TİCARİ YATIRIMLAR SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.etilermarmaris.com.tr,info@etilermarmaris.com.tr,Aşık Veysel Mh. Süleyman Demirel Cad. Qubba Concept Blok No:10 Esenyurt / İSTANBUL,"BIST ANA, BIST TURİZM, BIST HİZMETLER, BIST YIYECEK VE ICECEK HIZMETLERI, BIST 500, BIST İSTANBUL, BIST TÜM, BIST TÜM-100",OTELLER VE LOKANTALAR,ANA PAZAR
EUKYO,EURO KAPİTAL YATIRIM ORTAKLIĞI A.Ş.,ANKARA,www.eurokapitalyo.com,info@eurokapitalyo.com,Ceyhun Atıf Kansu Caddesi No:66 Balgat-Çankaya/ANKARA,BIST MENKUL KIYM Y.O.,MALİ KURULUŞLAR,ALT PAZAR
EUYO,EURO MENKUL KIYMET YATIRIM ORTAKLIĞI A.Ş.,ANKARA,www.euroyatirimortakligi.com,info@euroyatirimortakligi.com,Ceyhun Atıf Kansu Cad. No:66 Balgat Çankaya-ANKARA,BIST MENKUL KIYM Y.O.,MALİ KURULUŞLAR,ALT PAZAR
ETYAT,EURO TREND YATIRIM ORTAKLIĞI A.Ş.,ANKARA,www.eurotrendyo.com,info@eurotrendyo.com,Ceyhun Atıf Kansu Cad. No:66 Balgat-ANKARA,BIST MENKUL KIYM Y.O.,MALİ KURULUŞLAR,ALT PAZAR
EUHOL,EURO YATIRIM HOLDİNG A.Ş.,İSTANBUL,www.euroyatirim.com.tr,info@euroyatirim.com.tr,ŞENLİKKÖY MAHALLESİ YEŞİLKÖY CADDESİ OĞURCULAR İŞ MERKEZİ NO:19/1 İÇ KAPI NO:4 BAKIRKÖY / İSTANBUL,,MALİ KURULUŞLAR,YAKIN İZLEME PAZARI
TEZOL,EUROPAP TEZOL KAĞIT SANAYİ VE TİCARET A.Ş.,İZMİR,www.tezol.com.tr,"info@tezol.com.tr, yatirimciiliskileri@tezol.com.tr","Philsa Cad. No:36, 35860 Torbalı/İzmir","BIST ORMAN, KAĞIT, BASIM, BIST SINAİ, BIST TÜM, BIST YILDIZ, BIST 500, BIST KATILIM TUM, BIST KATILIM 100, BIST TÜM-100, BIST İZMİR",İMALAT,YILDIZ PAZAR
EUREN,EUROPEN ENDÜSTRİ İNŞAAT SANAYİ VE TİCARET A.Ş.,ESKİŞEHİR,www.europen.com.tr,yatirimciiliskileri@europen.com.tr,75.Yıl OSB Mahallesi Şehitler Bulvarı No:33 ODUNPAZARI-ESKİŞEHİR,"BIST 500, BIST 100-30, BIST YILDIZ, BIST SINAİ, BIST TÜM, BIST 100, BIST KİMYA, PETROL, PLASTİK",İMALAT,YILDIZ PAZAR
EUPWR,EUROPOWER ENERJİ VE OTOMASYON TEKNOLOJİLERİ SANAYİ TİCARET A.Ş.,ANKARA,www.europowerenerji.com.tr,europower@europowerenerji.com.tr,Saray Mah. Atom Cad. No:17 Kahramankazan/ANKARA,"BIST 100, BIST 500, BIST 50",İMALAT,YILDIZ PAZAR
EYGYO,EYG GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.eyggyo.com.tr,info@eyggyo.com.tr,NECİP FAZIL MAH.HAMZA YERLİKAYA BULVARI NO:10 ÜMRANİYE/İSTANBUL,"BIST 500, BIST 50",MALİ KURULUŞLAR,ANA PAZAR
FADE,FADE GIDA YATIRIM SANAYİ TİCARET A.Ş.,İZMİR,www.fadefood.com,info@fadefood.com,"Cumhuriyet Mah. 136/2 Sokak, No:10/A, Koyundere / Menemen / İzmir","BIST 500, BIST 50",İMALAT,ANA PAZAR
FAIRF,FAİR FİNANSMAN A.Ş.,İSTANBUL,www.fairfinansman.com.tr,,Elektronik Posta Adresi,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
FMIZP,FEDERAL MOGUL İZMİT PİSTON VE PİM ÜRETİM TESİSLERİ A.Ş.,KOCAELİ,www.fmizp.com,yatirimci.iliskileri@federalmogul.com.tr,MUAMMER DERELİ SOK. CUMHURİYET MAH. NO:2 KURUÇEŞME İZMİT KOCAELİ,"BIST 500, BIST 50",İMALAT,ANA PAZAR
FENER,FENERBAHÇE FUTBOL A.Ş.,İSTANBUL,www.fenerbahce.org,,"Fenerbahçe Şükrü Saraçoğlu Stadı, Maraton Girişi, Kızıltoprak, Kadıköy, İstanbul","BIST 100, BIST 500, BIST 50",EĞİTİM SAĞLIK SPOR VE EĞLENCE HİZMETLERİ,YILDIZ PAZAR
FBB FBBNK,FİBABANKA A.Ş.,İSTANBUL,www.fibabanka.com.tr,info@fibabanka.com.tr,"Esentepe Mahallesi, Büyükdere Caddesi, No:129 Şişli-İstanbul",,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
FKPET,FİKRET PETROL ÜRÜNLERİ PAZARLAMA SANAYİ VE TİCARET A.Ş.,İSTANBUL,https://www.fikretpetrol.com.tr/,,Elektronik Posta Adresi,,,FİKRET PETROL ÜRÜNLERİ PAZARLAMA SANAYİ VE TİCARET A.Ş.
FLAP,FLAP KONGRE TOPLANTI HİZMETLERİ OTOMOTİV VE TURİZM A.Ş.,ANKARA,www.flaptour.com.tr,yatirimci@flaptour.com.tr,Birlik Mahallesi Podgoritsa Caddesi No:1 Çankaya / Ankara,"BIST TÜM-100, BIST İSTANBUL, BIST TÜM, BIST HİZMETLER",İDARİ VE DESTEK HİZMET FAALİYETLERİ,ALT PAZAR
FONET,FONET BİLGİ TEKNOLOJİLERİ A.Ş.,ANKARA,www.fonetbt.com,fonet@fonetbt.com,"Kızılırmak Mahallesi, 1445. Sokak, No:2, B/1, Çankaya / Ankara","BIST 500, BIST 50",TEKNOLOJİ,ANA PAZAR
FROTO,FORD OTOMOTİV SANAYİ A.Ş.,İSTANBUL,www.fordotosan.com.tr,yatirimciiliskileri@ford.com.tr,Akpınar Mah. Hasan Basri Cad. No:2 34885 SANCAKTEPE/İSTANBUL,"BIST 100, BIST 500, BIST 50, BIST 30",İMALAT,YILDIZ PAZAR
FORMT,FORMET METAL VE CAM SANAYİ A.Ş.,KAYSERİ,www.formetcelikkapi.com.tr,bilgi@formetcelik.com,KAYSERİ OSB MAH. 9.CADDE NO:18 MELİKGAZİ 38070 KAYSERİ,"BIST 500, BIST 50",İMALAT,ANA PAZAR
FRMPL,FORMÜL PLASTİK VE METAL SANAYİ A.Ş.,İSTANBUL,www.formul.com.tr,yatirimciiliskileri@formul.com.tr,Cumhuriyet Mahallesi Gürpınar Yolu Caddesi Kaya Milenyum İş Merkezi Sitesi Çarşı Apartmanı Kat:8 No:5A/144 Büyükçekmece/İstanbul,"BIST 500, BIST 50",İMALAT,ANA PAZAR
FORTE,FORTE BİLGİ İLETİŞİM TEKNOLOJİLERİ VE SAVUNMA SANAYİ A.Ş.,ANKARA,www.forte.com.tr,investor.relations@forte.com.tr,"Mustafa Kemal Mahallesi, 2123 Cadde, Cepa Sit. Alışveriş Merkezi, Apartman No:2/501, Çankaya/Ankara","BIST 500, BIST 50",TEKNOLOJİ,ANA PAZAR
FRIGO,FRİGO-PAK GIDA MADDELERİ SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.frigo-pak.com.tr,info@frigo-pak.com.tr,Levent Mah. Cömert Sk. Yapıkredi Plaza Sitesi B Blok No 1B İç Kapı No 23 Beşiktaş İstanbul\n,"BIST 500, BIST 50",İMALAT,ANA PAZAR
FZLGY,FUZUL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.fuzulgyo.com.tr,info@fuzulgyo.com.tr,Başakşehir Mah. Cahit Zarifoğlu Cad. Olimpa Rezidans No:8/1Başakşehir / İSTANBUL,"BIST 500, BIST 50",MALİ KURULUŞLAR,YILDIZ PAZAR
GWIND,GALATA WIND ENERJİ A.Ş.,İSTANBUL,www.galatawindenerji.com,ir@galatawind.com.tr,Burhaniye Mahallesi Kısıklı Caddesi No: 65 Üsküdar İstanbul,"BIST 500, BIST 50",ELEKTRİK GAZ VE SU,YILDIZ PAZAR
GSRAY,GALATASARAY SPORTİF SINAİ VE TİCARİ YATIRIMLAR A.Ş.,İSTANBUL,sportif.galatasaray.org,yatirimciiliskileri@galatasaray.org,Huzur Mahallesi Metin Oktay Caddesi Ali Sami Yen Spor Kompleksi Rams Park No:9A Sarıyer/İstanbul\n,"BIST 100, BIST 500, BIST 50",EĞİTİM SAĞLIK SPOR VE EĞLENCE HİZMETLERİ,YILDIZ PAZAR
GARFA,GARANTİ FAKTORİNG A.Ş.,İSTANBUL,www.garantibbvafactoring.com,GBFYatirimciIliskileri@garantibbvafactoring.com,"Çamçeşme Mahallesi, Tersane Caddesi No:15 34899 Pendik İstanbul","BIST 500, BIST 50",MALİ KURULUŞLAR,"ANA PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
GARFL,GARANTİ FİLO YÖNETİM HİZMETLERİ A.Ş.,İSTANBUL,www.garantifilo.com.tr,"hazine@garantibbvafilo.com.tr, info@garantibbvafilo.com.tr",Çamçeşme Mahallesi Tersane Caddesi No: 15 K: 3 34899 Pendik - İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
GRNYO,GARANTİ YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.gyo.com.tr,yo@gyo.com.tr,"Maslak Mah. Atatürk Oto Sanayi, 55. Sokak 42 Maslak No:2 A Blok D:270 (A1207) 34485 Sarıyer- İstanbul",BIST MENKUL KIYM Y.O.,MALİ KURULUŞLAR,ALT PAZAR
GATEG,GATE GROUP TEKNOLOJİ MEDYA VE SİBER GÜVENLİK HİZMETLERİ A.Ş.,İSTANBUL,www.gategroup.com.tr,yatirimciiliskileri@gategroup.com.tr,"Startgate Plaza, Maslak, Eski Büyükdere Cd. No : 21/3, 34475 Sarıyer/İstanbul",,EĞİTİM SAĞLIK SPOR VE EĞLENCE HİZMETLERİ,YAKIN İZLEME PAZARI
GEDIK,GEDİK YATIRIM MENKUL DEĞERLER A.Ş.,İSTANBUL,www.gedik.com,gedik@gedik.com,Altayçeşme Mahallesi Çamlı Sokak Pasco Plaza No: 21 İç Kapı No: 45 Kat: 10-11-12 Maltepe/ İstanbul,"BIST 500, BIST 50",MALİ KURULUŞLAR,"KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA, YILDIZ PAZAR"
GEDZA,GEDİZ AMBALAJ SANAYİ VE TİCARET A.Ş.,KÜTAHYA,www.gedizambalaj.com,posta@gedizambalaj.com,HACIBABA MAHALLESİ HACIBABA KÜME EVLERİ NO: 72 ( KÜTAHYA YOLU 3.KM) 43600 GEDİZ/KÜTAHYA,"BIST 500, BIST 50",İMALAT,ANA PAZAR
GLCVY,GELECEK VARLIK YÖNETİMİ A.Ş.,İSTANBUL,www.gelecekvarlik.com.tr,info@gelecekvarlik.com.tr,Merkez Mahallesi Cendere Caddesi No:22 Kağıthane - İstanbul,"BIST 500, BIST 50",MALİ KURULUŞLAR,"YILDIZ PAZAR, KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA"
GENIL,GEN İLAÇ VE SAĞLIK ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.,ANKARA,www.genilac.com.tr,,,"BIST 100, BIST 500, BIST 50",,
GENTS,GENTAŞ DEKORATİF YÜZEYLER SANAYİ VE TİCARET A.Ş.,BOLU,www.gentas.com.tr,,,"BIST 500, BIST 50",,
GENKM,GENTAŞ KİMYA SANAYİ VE TİCARET PAZARLAMA A.Ş.,KOCAELİ,www.gentaskimya.com,info@gentaskimya.com,Demirciler OSB Mah. Haldun Aksoy Cad. No:4 Dilovası/Kocaeli,"BIST SINAİ, BIST KİMYA, PETROL, PLASTİK, BIST TÜM, BIST ANA, BIST HALKA ARZ, BIST TÜM-100, BIST KOCAELİ, BIST KATILIM TUM",İMALAT,ANA PAZAR
GEREL,GERSAN ELEKTRİK TİCARET VE SANAYİ A.Ş.,İSTANBUL,www.gersan.com.tr,,,"BIST 500, BIST 50",,
GZNMI,GEZİNOMİ SEYAHAT TURİZM TİCARET A.Ş.,ANTALYA,www.gezinomi.com,,,"BIST 500, BIST 50",,
GIPTA,GIPTA OFİS KIRTASİYE VE PROMOSYON ÜRÜNLERİ İMALAT SANAYİ A.Ş.,ANKARA,www.gipta.com.tr,,,"BIST 500, BIST 50",,
GMTAS,GİMAT MAĞAZACILIK SANAYİ VE TİCARET A.Ş.,ANKARA,www.gimatgross.net,,,"BIST 500, BIST 50",,
GESAN,GİRİŞİM ELEKTRİK SANAYİ TAAHHÜT VE TİCARET A.Ş.,ANKARA,www.girisimelk.com.tr,,,"BIST 100, BIST 500, BIST 50",,
GLB GLBMD,GLOBAL MENKUL DEĞERLER A.Ş.,İSTANBUL,www.global.com.tr,global@global.com.tr,Barbaros Mah. Ihlamur Bul. No: 3 İç Kapı No: 89 Ataşehir / İstanbul,"BIST ARACI KURUM, BIST TÜM, BIST TÜM-100, BIST MALİ",MALİ KURULUŞLAR,ALT PAZAR
GLYHO,GLOBAL YATIRIM HOLDİNG A.Ş.,İSTANBUL,www.globalyatirim.com.tr,,,"BIST 500, BIST 50",,
GGBVK,GOLDEN GLOBAL VARLIK KİRALAMA A.Ş.,İSTANBUL,www.goldenglobalvks.com.tr,info@goldenglobalvks.com.tr,Esentepe Mah. Büyükdere Cad. Astoria Apt. No:127 B/17 Şişli/İSTANBUL/TÜRKİYE,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
GOODY,GOODYEAR LASTİKLERİ T.A.Ş.,İSTANBUL,www.goodyear.com.tr,,,"BIST 500, BIST 50",,
GOKNR,GÖKNUR GIDA MADDELERİ ENERJİ İMALAT İTHALAT İHRACAT TİCARET VE SANAYİ A.Ş.,ANKARA,www.goknur.com.tr,,,"BIST 500, BIST 50",,
GOLTS,GÖLTAŞ GÖLLER BÖLGESİ ÇİMENTO SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.goltas.com.tr,,,"BIST 500, BIST 50",,
GOZDE,GÖZDE GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.gozdegirisim.com.tr,,,"BIST 500, BIST 50",,
GRTHO,GRAINTURK HOLDİNG A.Ş.,İSTANBUL,https://grainturk.com/,,,"BIST 100, BIST 500, BIST 50",,
GSDDE,GSD DENİZCİLİK GAYRİMENKUL İNŞAAT SANAYİ VE TİCARET A.Ş.,İSTANBUL,www.gsdmarin.com.tr,posta@gsdmarin.com.tr,Aydınevler Mahallesi Kaptan Rıfat Sokak No:3 34854 Küçükyalı Maltepe İstanbul,"BIST ULAŞTIRMA, BIST TÜM-100, BIST TÜM, BIST ANA, BIST HİZMETLER, BIST İSTANBUL",ULAŞTIRMA VE DEPOLAMA,ANA PAZAR
GSDHO,GSD HOLDİNG A.Ş.,İSTANBUL,www.gsd.com.tr,,,"BIST 500, BIST 50",,
GUBRF,GÜBRE FABRİKALARI T.A.Ş.,İSTANBUL,www.gubretas.com.tr,,,"BIST 100, BIST 500, BIST 50, BIST 30",,
GLRYH,GÜLER YATIRIM HOLDİNG A.Ş.,İSTANBUL,www.gulerholding.com.tr,,,"BIST 500, BIST 50",,
GLRMK,GÜLERMAK AĞIR SANAYİ İNŞAAT VE TAAHHÜT A.Ş.,ANKARA,www.gulermak.com.tr,,,"BIST 100, BIST 500, BIST 50",,
GUNDG,GÜNDOĞDU GIDA SÜT ÜRÜNLERİ SANAYİ VE DIŞ TİCARET A.Ş.,İSTANBUL,www.gundogdugida.com,,,"BIST 500, BIST 50",,
GRSEL,GÜR-SEL TURİZM TAŞIMACILIK VE SERVİS TİCARET A.Ş.,İSTANBUL,www.gurseltur.com.tr,,,"BIST 100, BIST 500, BIST 50",,
GYVAR,GY VARLIK KİRALAMA A.Ş.,İSTANBUL,https://gyvarlikkiralama.com/,,,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
SAHOL,HACI ÖMER SABANCI HOLDİNG A.Ş.,İSTANBUL,www.sabanci.com,,,"BIST 100, BIST 500, BIST 50, BIST 30",,
HALKF,HALK FİNANSAL KİRALAMA A.Ş.,İSTANBUL,www.halkleasing.com.tr,info@halkleasing.com.tr,Finanskent Mah. Finans Cad. No:28 İç Kapı No:29 Ümraniye / İstanbul,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
HLGYO,HALK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,İSTANBUL,www.halkgyo.com.tr,"info@halkgyo.com.tr, ir@halkgyo.com.tr","Finanskent Mahallesi, Finans Caddesi, İstanbul Finans Merkezi Halk Ofis Kuleleri B Blok No 28 İç Kapı No 51 Ümraniye / İstanbul","BIST 500, BIST 50",MALİ KURULUŞLAR,YILDIZ PAZAR
HLVKS,HALK VARLIK KİRALAMA A.Ş.,İSTANBUL,www.halkvarlikkiralama.com.tr,,Finanskent Mahallesi Finans Caddesi No: 28 İç Kapı No: 63 Ümraniye/İstanbul\n,,,KESİN ALIM SATIM PAZARI-NİTELİKLİ YATIRIMCILAR ARASINDA
